"orderNo";"customerNo";"dateCreated";"dateRequested";"dateFulfilled"
1476;10;"2017-05-04 14:32:01";"2017-05-09 14:32:01";"2017-05-07 14:32:01"
1477;70;"2017-05-04 17:27:36";"2017-05-12 17:27:36";"2017-05-09 17:27:36"
1478;28;"2017-05-06 09:12:31";"2017-05-11 09:12:31";"2017-05-09 09:12:31"
1479;74;"2017-05-08 20:36:06";"2017-05-19 20:36:06";"2017-05-16 20:36:06"
1480;40;"2017-05-09 22:53:20";"2017-05-18 22:53:20";"2017-05-15 22:53:20"
1481;3;"2017-05-10 08:14:50";"2017-05-22 08:14:50";"2017-05-19 08:14:50"
1482;48;"2017-05-11 13:03:03";"2017-05-23 13:03:03";"2017-05-20 13:03:03"
1483;45;"2017-05-12 02:18:29";"2017-05-22 02:18:29";"2017-05-19 02:18:29"
1484;41;"2017-05-14 16:30:32";"2017-05-26 16:30:32";"2017-05-24 16:30:32"
1485;107;"2017-05-15 03:18:20";"2017-05-25 03:18:20";"2017-05-22 03:18:20"
1486;42;"2017-05-17 06:20:25";"2017-05-30 06:20:25";"2017-05-27 06:20:25"
1487;47;"2017-05-23 20:51:59";"2017-06-01 20:51:59";"2017-05-29 20:51:59"
1488;73;"2017-05-24 03:53:02";"2017-06-01 03:53:02";"2017-05-29 03:53:02"
1489;16;"2017-05-29 08:27:53";"2017-06-08 08:27:53";"2017-06-05 08:27:53"
1490;70;"2017-05-31 05:54:59";"2017-06-08 05:54:59";"2017-06-06 05:54:59"
1491;30;"2017-06-02 06:35:57";"2017-06-13 06:35:57";"2017-06-11 06:35:57"
1492;40;"2017-06-02 21:04:54";"2017-06-14 21:04:54";"2017-06-11 21:04:54"
1493;98;"2017-06-03 06:14:00";"2017-06-16 06:14:00";"2017-06-13 06:14:00"
1494;73;"2017-06-04 14:02:17";"2017-06-16 14:02:17";"2017-06-13 14:02:17"
1495;47;"2017-06-06 03:10:10";"2017-06-17 03:10:10";"2017-06-14 03:10:10"
1496;7;"2017-06-08 21:06:59";"2017-06-15 21:06:59";"2017-06-13 21:06:59"
1497;50;"2017-06-09 09:48:10";"2017-06-15 09:48:10";"2017-06-13 09:48:10"
1498;59;"2017-06-11 10:03:06";"2017-06-24 10:03:06";"2017-06-21 10:03:06"
1499;23;"2017-06-11 19:27:47";"2017-06-19 19:27:47";"2017-06-17 19:27:47"
1500;66;"2017-06-12 06:14:35";"2017-06-21 06:14:35";"2017-06-18 06:14:35"
1501;59;"2017-06-16 05:08:16";"2017-06-27 05:08:16";"2017-06-24 05:08:16"
1502;32;"2017-06-16 20:18:21";"2017-06-21 20:18:21";"2017-06-19 20:18:21"
1503;86;"2017-06-17 00:43:20";"2017-06-28 00:43:20";"2017-06-25 00:43:20"
1504;84;"2017-06-17 08:43:06";"2017-06-28 08:43:06";"2017-06-25 08:43:06"
1505;80;"2017-06-17 14:55:23";"2017-06-26 14:55:23";"2017-06-23 14:55:23"
1506;106;"2017-06-19 01:46:47";"2017-06-27 01:46:47";"2017-06-25 01:46:47"
1507;35;"2017-06-21 02:19:10";"2017-06-29 02:19:10";"2017-06-27 02:19:10"
1508;26;"2017-06-22 09:18:14";"2017-07-05 09:18:14";"2017-07-02 09:18:14"
1509;51;"2017-06-22 18:56:38";"2017-06-29 18:56:38";"2017-06-27 18:56:38"
1510;69;"2017-06-23 18:06:04";"2017-07-04 18:06:04";"2017-07-01 18:06:04"
1511;32;"2017-06-24 13:12:26";"2017-07-02 13:12:26";"2017-06-29 13:12:26"
1512;100;"2017-06-26 00:46:18";"2017-07-03 00:46:18";"2017-07-01 00:46:18"
1513;10;"2017-06-29 16:36:18";"2017-07-11 16:36:18";"2017-07-08 16:36:18"
1514;14;"2017-07-02 02:45:28";"2017-07-15 02:45:28";"2017-07-12 02:45:28"
1515;73;"2017-07-02 12:56:29";"2017-07-10 12:56:29";"2017-07-08 12:56:29"
1516;80;"2017-07-07 06:08:18";"2017-07-19 06:08:18";"2017-07-17 06:08:18"
1517;19;"2017-07-07 18:53:46";"2017-07-15 18:53:46";"2017-07-12 18:53:46"
1518;84;"2017-07-11 01:52:57";"2017-07-24 01:52:57";"2017-07-21 01:52:57"
1519;52;"2017-07-15 09:00:14";"2017-07-24 09:00:14";"2017-07-22 09:00:14"
1520;22;"2017-07-16 12:27:44";"2017-07-22 12:27:44";"2017-07-19 12:27:44"
1521;66;"2017-07-19 00:39:19";"2017-07-28 00:39:19";"2017-07-25 00:39:19"
1522;101;"2017-07-19 03:10:49";"2017-07-28 03:10:49";"2017-07-26 03:10:49"
1523;103;"2017-07-19 10:13:21";"2017-07-31 10:13:21";"2017-07-29 10:13:21"
1524;78;"2017-07-20 06:09:54";"2017-08-02 06:09:54";"2017-07-30 06:09:54"
1525;56;"2017-07-23 03:58:19";"2017-08-02 03:58:19";"2017-07-30 03:58:19"
1526;25;"2017-07-29 20:41:04";"2017-08-08 20:41:04";"2017-08-06 20:41:04"
1527;22;"2017-08-01 00:00:11";"2017-08-13 00:00:11";"2017-08-11 00:00:11"
1528;73;"2017-08-01 23:21:06";"2017-08-06 23:21:06";"2017-08-04 23:21:06"
1529;92;"2017-08-04 11:19:56";"2017-08-12 11:19:56";"2017-08-10 11:19:56"
1530;70;"2017-08-06 17:19:22";"2017-08-12 17:19:22";"2017-08-09 17:19:22"
1531;26;"2017-08-06 18:39:05";"2017-08-16 18:39:05";"2017-08-14 18:39:05"
1532;71;"2017-08-07 00:07:57";"2017-08-13 00:07:57";"2017-08-10 00:07:57"
1533;50;"2017-08-08 05:41:46";"2017-08-16 05:41:46";"2017-08-14 05:41:46"
1534;22;"2017-08-13 20:30:13";"2017-08-25 20:30:13";"2017-08-23 20:30:13"
1535;1;"2017-08-15 14:04:40";"2017-08-28 14:04:40";"2017-08-25 14:04:40"
1536;47;"2017-08-19 02:11:47";"2017-08-28 02:11:47";"2017-08-26 02:11:47"
1537;3;"2017-08-20 19:52:58";"2017-08-27 19:52:58";"2017-08-25 19:52:58"
1538;103;"2017-08-21 18:22:36";"2017-08-27 18:22:36";"2017-08-25 18:22:36"
1539;91;"2017-08-25 00:19:22";"2017-09-04 00:19:22";"2017-09-02 00:19:22"
1540;15;"2017-08-27 01:19:45";"2017-09-04 01:19:45";"2017-09-02 01:19:45"
1541;26;"2017-08-29 19:58:06";"2017-09-09 19:58:06";"2017-09-06 19:58:06"
1542;67;"2017-08-31 20:57:13";"2017-09-11 20:57:13";"2017-09-09 20:57:13"
1543;26;"2017-09-01 20:04:41";"2017-09-12 20:04:41";"2017-09-10 20:04:41"
1544;61;"2017-09-02 07:05:38";"2017-09-11 07:05:38";"2017-09-09 07:05:38"
1545;50;"2017-09-02 12:07:44";"2017-09-09 12:07:44";"2017-09-06 12:07:44"
1546;101;"2017-09-02 15:10:43";"2017-09-13 15:10:43";"2017-09-10 15:10:43"
1547;36;"2017-09-03 10:52:36";"2017-09-09 10:52:36";"2017-09-07 10:52:36"
1548;89;"2017-09-03 11:48:46";"2017-09-11 11:48:46";"2017-09-09 11:48:46"
1549;74;"2017-09-04 15:24:45";"2017-09-12 15:24:45";"2017-09-09 15:24:45"
1550;15;"2017-09-09 18:17:25";"2017-09-18 18:17:25";"2017-09-16 18:17:25"
1551;56;"2017-09-09 20:22:08";"2017-09-18 20:22:08";"2017-09-16 20:22:08"
1552;6;"2017-09-10 12:54:30";"2017-09-20 12:54:30";"2017-09-17 12:54:30"
1553;97;"2017-09-11 20:07:33";"2017-09-20 20:07:33";"2017-09-18 20:07:33"
1554;25;"2017-09-12 05:27:39";"2017-09-22 05:27:39";"2017-09-19 05:27:39"
1555;46;"2017-09-12 10:28:48";"2017-09-20 10:28:48";"2017-09-18 10:28:48"
1556;92;"2017-09-14 09:15:42";"2017-09-19 09:15:42";"2017-09-17 09:15:42"
1557;34;"2017-09-16 20:55:47";"2017-09-22 20:55:47";"2017-09-19 20:55:47"
1558;81;"2017-09-27 00:32:02";"2017-10-04 00:32:02";"2017-10-01 00:32:02"
1559;60;"2017-09-27 17:23:28";"2017-10-07 17:23:28";"2017-10-04 17:23:28"
1560;5;"2017-09-29 05:07:53";"2017-10-10 05:07:53";"2017-10-08 05:07:53"
1561;62;"2017-09-29 21:34:02";"2017-10-10 21:34:02";"2017-10-07 21:34:02"
1562;70;"2017-09-30 16:50:05";"2017-10-06 16:50:05";"2017-10-04 16:50:05"
1563;75;"2017-10-01 02:35:53";"2017-10-10 02:35:53";"2017-10-08 02:35:53"
1564;61;"2017-10-03 16:40:16";"2017-10-10 16:40:16";"2017-10-07 16:40:16"
1565;68;"2017-10-04 06:20:52";"2017-10-17 06:20:52";"2017-10-14 06:20:52"
1566;80;"2017-10-05 05:11:47";"2017-10-16 05:11:47";"2017-10-13 05:11:47"
1567;47;"2017-10-06 04:35:41";"2017-10-11 04:35:41";"2017-10-09 04:35:41"
1568;87;"2017-10-08 06:14:48";"2017-10-21 06:14:48";"2017-10-18 06:14:48"
1569;42;"2017-10-10 10:34:44";"2017-10-21 10:34:44";"2017-10-18 10:34:44"
1570;92;"2017-10-13 06:07:08";"2017-10-20 06:07:08";"2017-10-17 06:07:08"
1571;48;"2017-10-14 21:01:40";"2017-10-21 21:01:40";"2017-10-19 21:01:40"
1572;94;"2017-10-15 02:31:04";"2017-10-27 02:31:04";"2017-10-25 02:31:04"
1573;90;"2017-10-16 01:35:34";"2017-10-27 01:35:34";"2017-10-25 01:35:34"
1574;42;"2017-10-17 19:48:57";"2017-10-28 19:48:57";"2017-10-25 19:48:57"
1575;106;"2017-10-19 14:53:36";"2017-11-01 14:53:36";"2017-10-29 14:53:36"
1576;28;"2017-10-22 12:56:52";"2017-10-28 12:56:52";"2017-10-25 12:56:52"
1577;50;"2017-10-22 20:17:12";"2017-11-01 20:17:12";"2017-10-29 20:17:12"
1578;96;"2017-11-01 09:41:50";"2017-11-09 09:41:50";"2017-11-06 09:41:50"
1579;35;"2017-11-02 05:19:51";"2017-11-12 05:19:51";"2017-11-09 05:19:51"
1580;22;"2017-11-03 22:31:51";"2017-11-11 22:31:51";"2017-11-09 22:31:51"
1581;44;"2017-11-07 19:27:45";"2017-11-19 19:27:45";"2017-11-17 19:27:45"
1582;95;"2017-11-07 20:58:08";"2017-11-16 20:58:08";"2017-11-14 20:58:08"
1583;88;"2017-11-09 12:47:20";"2017-11-19 12:47:20";"2017-11-16 12:47:20"
1584;43;"2017-11-10 09:19:57";"2017-11-22 09:19:57";"2017-11-20 09:19:57"
1585;34;"2017-11-10 19:14:50";"2017-11-18 19:14:50";"2017-11-15 19:14:50"
1586;43;"2017-11-11 19:08:34";"2017-11-24 19:08:34";"2017-11-21 19:08:34"
1587;73;"2017-11-13 19:34:08";"2017-11-25 19:34:08";"2017-11-23 19:34:08"
1588;9;"2017-11-15 13:24:29";"2017-11-27 13:24:29";"2017-11-25 13:24:29"
1589;6;"2017-11-15 21:51:18";"2017-11-24 21:51:18";"2017-11-22 21:51:18"
1590;1;"2017-11-15 23:23:55";"2017-11-26 23:23:55";"2017-11-24 23:23:55"
1591;22;"2017-11-19 23:01:10";"2017-11-25 23:01:10";"2017-11-23 23:01:10"
1592;2;"2017-11-25 15:48:26";"2017-12-01 15:48:26";"2017-11-28 15:48:26"
1593;14;"2017-11-27 19:28:21";"2017-12-09 19:28:21";"2017-12-06 19:28:21"
1594;36;"2017-11-29 15:24:54";"2017-12-10 15:24:54";"2017-12-08 15:24:54"
1595;58;"2017-11-30 00:59:37";"2017-12-12 00:59:37";"2017-12-10 00:59:37"
1596;8;"2017-12-01 06:47:48";"2017-12-13 06:47:48";"2017-12-10 06:47:48"
1597;38;"2017-12-02 10:03:05";"2017-12-12 10:03:05";"2017-12-10 10:03:05"
1598;13;"2017-12-04 22:08:40";"2017-12-16 22:08:40";"2017-12-14 22:08:40"
1599;98;"2017-12-05 03:05:50";"2017-12-11 03:05:50";"2017-12-09 03:05:50"
1600;60;"2017-12-05 16:20:02";"2017-12-12 16:20:02";"2017-12-10 16:20:02"
1601;95;"2017-12-05 22:36:44";"2017-12-14 22:36:44";"2017-12-11 22:36:44"
1602;31;"2017-12-07 09:13:33";"2017-12-18 09:13:33";"2017-12-16 09:13:33"
1603;84;"2017-12-09 03:49:23";"2017-12-19 03:49:23";"2017-12-17 03:49:23"
1604;35;"2017-12-09 17:01:10";"2017-12-18 17:01:10";"2017-12-15 17:01:10"
1605;6;"2017-12-09 19:34:19";"2017-12-22 19:34:19";"2017-12-19 19:34:19"
1606;96;"2017-12-09 23:25:51";"2017-12-16 23:25:51";"2017-12-14 23:25:51"
1607;89;"2017-12-10 09:38:21";"2017-12-20 09:38:21";"2017-12-17 09:38:21"
1608;20;"2017-12-12 08:44:44";"2017-12-24 08:44:44";"2017-12-21 08:44:44"
1609;49;"2017-12-12 12:27:40";"2017-12-20 12:27:40";"2017-12-18 12:27:40"
1610;96;"2017-12-14 14:04:22";"2017-12-26 14:04:22";"2017-12-23 14:04:22"
1611;100;"2017-12-15 07:32:09";"2017-12-26 07:32:09";"2017-12-24 07:32:09"
1612;83;"2017-12-18 01:10:21";"2017-12-27 01:10:21";"2017-12-25 01:10:21"
1613;60;"2017-12-18 05:31:24";"2017-12-28 05:31:24";"2017-12-25 05:31:24"
1614;39;"2017-12-19 10:18:07";"2017-12-26 10:18:07";"2017-12-24 10:18:07"
1615;7;"2017-12-24 22:37:44";"2018-01-01 22:37:44";"2017-12-30 22:37:44"
1616;60;"2017-12-25 21:48:50";"2018-01-06 21:48:50";"2018-01-04 21:48:50"
1617;103;"2017-12-26 22:12:54";"2018-01-08 22:12:54";"2018-01-05 22:12:54"
1618;27;"2017-12-27 16:40:42";"2018-01-04 16:40:42";"2018-01-01 16:40:42"
1619;69;"2017-12-28 22:57:13";"2018-01-03 22:57:13";"2017-12-31 22:57:13"
1620;73;"2017-12-29 04:47:59";"2018-01-08 04:47:59";"2018-01-05 04:47:59"
1621;96;"2017-12-29 17:58:31";"2018-01-07 17:58:31";"2018-01-05 17:58:31"
1622;103;"2017-12-30 12:41:21";"2018-01-05 12:41:21";"2018-01-03 12:41:21"
1623;75;"2018-01-01 12:36:19";"2018-01-06 12:36:19";"2018-01-04 12:36:19"
1624;14;"2018-01-02 00:01:08";"2018-01-12 00:01:08";"2018-01-09 00:01:08"
1625;24;"2018-01-06 13:01:13";"2018-01-14 13:01:13";"2018-01-11 13:01:13"
1626;32;"2018-01-07 00:03:19";"2018-01-18 00:03:19";"2018-01-16 00:03:19"
1627;61;"2018-01-09 10:30:16";"2018-01-19 10:30:16";"2018-01-16 10:30:16"
1628;91;"2018-01-13 07:59:51";"2018-01-22 07:59:51";"2018-01-19 07:59:51"
1629;93;"2018-01-15 07:09:10";"2018-01-28 07:09:10";"2018-01-25 07:09:10"
1630;26;"2018-01-16 01:33:54";"2018-01-24 01:33:54";"2018-01-22 01:33:54"
1631;12;"2018-01-16 06:37:14";"2018-01-24 06:37:14";"2018-01-21 06:37:14"
1632;4;"2018-01-16 12:14:00";"2018-01-28 12:14:00";"2018-01-25 12:14:00"
1633;79;"2018-01-20 05:05:15";"2018-01-26 05:05:15";"2018-01-23 05:05:15"
1634;83;"2018-01-21 06:09:35";"2018-01-30 06:09:35";"2018-01-28 06:09:35"
1635;87;"2018-01-23 14:15:45";"2018-02-03 14:15:45";"2018-01-31 14:15:45"
1636;90;"2018-01-29 16:23:25";"2018-02-04 16:23:25";"2018-02-01 16:23:25"
1637;10;"2018-01-31 03:56:39";"2018-02-07 03:56:39";"2018-02-05 03:56:39"
1638;105;"2018-01-31 20:12:59";"2018-02-09 20:12:59";"2018-02-07 20:12:59"
1639;57;"2018-02-02 05:17:16";"2018-02-11 05:17:16";"2018-02-08 05:17:16"
1640;52;"2018-02-02 18:03:42";"2018-02-10 18:03:42";"2018-02-08 18:03:42"
1641;99;"2018-02-03 22:15:55";"2018-02-09 22:15:55";"2018-02-07 22:15:55"
1642;97;"2018-02-05 23:33:22";"2018-02-17 23:33:22";"2018-02-14 23:33:22"
1643;67;"2018-02-07 10:31:32";"2018-02-20 10:31:32";"2018-02-17 10:31:32"
1644;22;"2018-02-08 14:39:34";"2018-02-14 14:39:34";"2018-02-11 14:39:34"
1645;70;"2018-02-11 12:46:25";"2018-02-19 12:46:25";"2018-02-17 12:46:25"
1646;20;"2018-02-13 07:20:10";"2018-02-22 07:20:10";"2018-02-19 07:20:10"
1647;55;"2018-02-16 23:11:47";"2018-02-21 23:11:47";"2018-02-19 23:11:47"
1648;77;"2018-02-17 10:51:53";"2018-02-23 10:51:53";"2018-02-20 10:51:53"
1649;51;"2018-02-19 11:27:28";"2018-02-25 11:27:28";"2018-02-22 11:27:28"
1650;52;"2018-02-21 20:14:50";"2018-03-03 20:14:50";"2018-03-01 20:14:50"
1651;25;"2018-02-25 02:24:26";"2018-03-09 02:24:26";"2018-03-07 02:24:26"
1652;97;"2018-02-25 23:32:32";"2018-03-08 23:32:32";"2018-03-05 23:32:32"
1653;47;"2018-03-03 20:50:10";"2018-03-09 20:50:10";"2018-03-06 20:50:10"
1654;54;"2018-03-04 20:31:13";"2018-03-13 20:31:13";"2018-03-10 20:31:13"
1655;80;"2018-03-05 07:30:15";"2018-03-10 07:30:15";"2018-03-08 07:30:15"
1656;38;"2018-03-06 22:01:10";"2018-03-12 22:01:10";"2018-03-09 22:01:10"
1657;14;"2018-03-08 03:21:47";"2018-03-18 03:21:47";"2018-03-15 03:21:47"
1658;81;"2018-03-10 05:03:49";"2018-03-21 05:03:49";"2018-03-19 05:03:49"
1659;55;"2018-03-10 09:34:40";"2018-03-17 09:34:40";"2018-03-15 09:34:40"
1660;52;"2018-03-20 09:21:10";"2018-03-28 09:21:10";"2018-03-26 09:21:10"
1661;73;"2018-03-21 14:43:32";"2018-04-02 14:43:32";"2018-03-31 14:43:32"
1662;10;"2018-03-21 23:10:23";"2018-04-02 23:10:23";"2018-03-30 23:10:23"
1663;24;"2018-03-23 01:27:31";"2018-04-05 01:27:31";"2018-04-02 01:27:31"
1664;3;"2018-03-25 13:03:16";"2018-04-06 13:03:16";"2018-04-04 13:03:16"
1665;85;"2018-03-26 17:38:41";"2018-04-05 17:38:41";"2018-04-03 17:38:41"
1666;33;"2018-03-26 20:59:10";"2018-04-08 20:59:10";"2018-04-05 20:59:10"
1667;90;"2018-03-27 04:56:19";"2018-04-02 04:56:19";"2018-03-30 04:56:19"
1668;41;"2018-03-29 10:51:52";"2018-04-08 10:51:52";"2018-04-06 10:51:52"
1669;50;"2018-03-30 01:37:56";"2018-04-11 01:37:56";"2018-04-08 01:37:56"
1670;20;"2018-03-30 07:20:29";"2018-04-10 07:20:29";"2018-04-07 07:20:29"
1671;3;"2018-03-31 22:28:32";"2018-04-10 22:28:32";"2018-04-08 22:28:32"
1672;20;"2018-04-02 06:24:17";"2018-04-09 06:24:17";"2018-04-07 06:24:17"
1673;67;"2018-04-06 08:26:39";"2018-04-16 08:26:39";"2018-04-14 08:26:39"
1674;15;"2018-04-08 21:45:59";"2018-04-16 21:45:59";"2018-04-13 21:45:59"
1675;48;"2018-04-13 08:42:49";"2018-04-18 08:42:49";"2018-04-16 08:42:49"
1676;14;"2018-04-13 13:17:36";"2018-04-18 13:17:36";"2018-04-16 13:17:36"
1677;95;"2018-04-14 09:25:12";"2018-04-21 09:25:12";"2018-04-18 09:25:12"
1678;75;"2018-04-16 22:38:08";"2018-04-23 22:38:08";"2018-04-21 22:38:08"
1679;70;"2018-04-17 22:49:26";"2018-04-23 22:49:26";"2018-04-20 22:49:26"
1680;101;"2018-04-18 02:35:48";"2018-04-24 02:35:48";"2018-04-21 02:35:48"
1681;100;"2018-04-19 10:17:55";"2018-05-01 10:17:55";"2018-04-28 10:17:55"
1682;15;"2018-04-20 09:50:13";"2018-04-29 09:50:13";"2018-04-26 09:50:13"
1683;59;"2018-04-25 13:17:38";"2018-05-08 13:17:38";"2018-05-05 13:17:38"
1684;14;"2018-05-01 13:59:12";"2018-05-11 13:59:12";"2018-05-09 13:59:12"
1685;33;"2018-05-01 19:06:54";"2018-05-13 19:06:54";"2018-05-11 19:06:54"
1686;15;"2018-05-05 13:10:33";"2018-05-18 13:10:33";"2018-05-15 13:10:33"
1687;75;"2018-05-09 06:33:17";"2018-05-20 06:33:17";"2018-05-17 06:33:17"
1688;52;"2018-05-09 12:11:58";"2018-05-21 12:11:58";"2018-05-19 12:11:58"
1689;95;"2018-05-10 14:15:09";"2018-05-16 14:15:09";"2018-05-13 14:15:09"
1690;92;"2018-05-16 18:13:31";"2018-05-21 18:13:31";"2018-05-19 18:13:31"
1691;87;"2018-05-17 03:54:47";"2018-05-23 03:54:47";"2018-05-20 03:54:47"
1692;37;"2018-05-17 18:39:07";"2018-05-25 18:39:07";"2018-05-22 18:39:07"
1693;40;"2018-05-19 21:50:25";"2018-05-30 21:50:25";"2018-05-28 21:50:25"
1694;72;"2018-05-21 15:37:38";"2018-05-30 15:37:38";"2018-05-28 15:37:38"
1695;17;"2018-05-22 13:47:04";"2018-06-01 13:47:04";"2018-05-30 13:47:04"
1696;38;"2018-05-23 23:44:23";"2018-05-28 23:44:23";"2018-05-26 23:44:23"
1697;71;"2018-05-24 20:38:55";"2018-06-01 20:38:55";"2018-05-29 20:38:55"
1698;11;"2018-05-25 19:14:22";"2018-06-02 19:14:22";"2018-05-30 19:14:22"
1699;83;"2018-05-27 13:33:25";"2018-06-01 13:33:25";"2018-05-30 13:33:25"
1700;105;"2018-05-28 14:14:48";"2018-06-06 14:14:48";"2018-06-03 14:14:48"
1701;16;"2018-05-29 16:48:22";"2018-06-09 16:48:22";"2018-06-07 16:48:22"
1702;30;"2018-05-30 11:26:44";"2018-06-12 11:26:44";"2018-06-09 11:26:44"
1703;94;"2018-06-06 09:13:54";"2018-06-14 09:13:54";"2018-06-11 09:13:54"
1704;59;"2018-06-08 07:02:26";"2018-06-21 07:02:26";"2018-06-18 07:02:26"
1705;23;"2018-06-09 00:48:42";"2018-06-18 00:48:42";"2018-06-15 00:48:42"
1706;58;"2018-06-10 00:14:57";"2018-06-16 00:14:57";"2018-06-13 00:14:57"
1707;25;"2018-06-11 09:02:48";"2018-06-20 09:02:48";"2018-06-18 09:02:48"
1708;22;"2018-06-14 19:41:39";"2018-06-22 19:41:39";"2018-06-20 19:41:39"
1709;93;"2018-06-15 19:37:50";"2018-06-28 19:37:50";"2018-06-25 19:37:50"
1710;4;"2018-06-16 07:44:40";"2018-06-25 07:44:40";"2018-06-23 07:44:40"
1711;23;"2018-06-16 19:41:12";"2018-06-24 19:41:12";"2018-06-21 19:41:12"
1712;31;"2018-06-19 06:26:32";"2018-06-30 06:26:32";"2018-06-28 06:26:32"
1713;61;"2018-06-24 12:29:59";"2018-07-05 12:29:59";"2018-07-02 12:29:59"
1714;52;"2018-06-25 11:01:17";"2018-07-01 11:01:17";"2018-06-28 11:01:17"
1715;98;"2018-07-02 11:29:08";"2018-07-12 11:29:08";"2018-07-09 11:29:08"
1716;81;"2018-07-07 23:09:52";"2018-07-13 23:09:52";"2018-07-10 23:09:52"
1717;34;"2018-07-08 15:57:33";"2018-07-19 15:57:33";"2018-07-16 15:57:33"
1718;29;"2018-07-20 13:53:52";"2018-07-28 13:53:52";"2018-07-25 13:53:52"
1719;38;"2018-07-23 12:30:43";"2018-08-02 12:30:43";"2018-07-30 12:30:43"
1720;103;"2018-07-24 14:23:24";"2018-08-01 14:23:24";"2018-07-29 14:23:24"
1721;78;"2018-07-25 17:12:38";"2018-08-04 17:12:38";"2018-08-02 17:12:38"
1722;60;"2018-07-25 19:35:58";"2018-08-01 19:35:58";"2018-07-30 19:35:58"
1723;44;"2018-07-28 08:10:23";"2018-08-07 08:10:23";"2018-08-04 08:10:23"
1724;73;"2018-07-30 23:46:43";"2018-08-11 23:46:43";"2018-08-08 23:46:43"
1725;38;"2018-07-31 06:56:39";"2018-08-13 06:56:39";"2018-08-10 06:56:39"
1726;8;"2018-08-01 06:02:46";"2018-08-08 06:02:46";"2018-08-06 06:02:46"
1727;53;"2018-08-01 23:32:45";"2018-08-10 23:32:45";"2018-08-08 23:32:45"
1728;77;"2018-08-04 13:23:30";"2018-08-17 13:23:30";"2018-08-14 13:23:30"
1729;71;"2018-08-05 13:25:55";"2018-08-12 13:25:55";"2018-08-10 13:25:55"
1730;47;"2018-08-05 22:33:33";"2018-08-14 22:33:33";"2018-08-12 22:33:33"
1731;74;"2018-08-07 15:58:00";"2018-08-20 15:58:00";"2018-08-17 15:58:00"
1732;51;"2018-08-08 06:05:39";"2018-08-17 06:05:39";"2018-08-15 06:05:39"
1733;63;"2018-08-09 21:31:40";"2018-08-15 21:31:40";"2018-08-12 21:31:40"
1734;67;"2018-08-13 18:34:57";"2018-08-23 18:34:57";"2018-08-20 18:34:57"
1735;98;"2018-08-13 19:35:57";"2018-08-22 19:35:57";"2018-08-19 19:35:57"
1736;99;"2018-08-14 19:07:29";"2018-08-20 19:07:29";"2018-08-18 19:07:29"
1737;58;"2018-08-16 01:29:34";"2018-08-24 01:29:34";"2018-08-22 01:29:34"
1738;68;"2018-08-16 23:54:43";"2018-08-27 23:54:43";"2018-08-24 23:54:43"
1739;2;"2018-08-19 12:03:24";"2018-08-26 12:03:24";"2018-08-23 12:03:24"
1740;50;"2018-08-19 13:24:14";"2018-08-29 13:24:14";"2018-08-26 13:24:14"
1741;74;"2018-08-21 09:08:12";"2018-08-30 09:08:12";"2018-08-27 09:08:12"
1742;7;"2018-08-21 13:28:53";"2018-08-30 13:28:53";"2018-08-27 13:28:53"
1743;98;"2018-08-21 14:22:14";"2018-08-30 14:22:14";"2018-08-28 14:22:14"
1744;12;"2018-08-21 22:47:05";"2018-08-30 22:47:05";"2018-08-28 22:47:05"
1745;84;"2018-08-25 20:51:12";"2018-09-04 20:51:12";"2018-09-02 20:51:12"
1746;11;"2018-08-28 15:53:19";"2018-09-06 15:53:19";"2018-09-03 15:53:19"
1747;78;"2018-08-28 22:38:52";"2018-09-02 22:38:52";"2018-08-31 22:38:52"
1748;12;"2018-08-30 14:50:54";"2018-09-06 14:50:54";"2018-09-03 14:50:54"
1749;35;"2018-09-01 20:24:14";"2018-09-13 20:24:14";"2018-09-10 20:24:14"
1750;99;"2018-09-02 18:49:22";"2018-09-13 18:49:22";"2018-09-10 18:49:22"
1751;89;"2018-09-06 16:55:23";"2018-09-15 16:55:23";"2018-09-13 16:55:23"
1752;26;"2018-09-11 06:36:33";"2018-09-22 06:36:33";"2018-09-20 06:36:33"
1753;6;"2018-09-11 20:36:48";"2018-09-22 20:36:48";"2018-09-19 20:36:48"
1754;21;"2018-09-12 00:32:12";"2018-09-17 00:32:12";"2018-09-15 00:32:12"
1755;37;"2018-09-14 18:03:00";"2018-09-26 18:03:00";"2018-09-24 18:03:00"
1756;35;"2018-09-15 01:07:38";"2018-09-22 01:07:38";"2018-09-19 01:07:38"
1757;94;"2018-09-15 07:48:45";"2018-09-23 07:48:45";"2018-09-20 07:48:45"
1758;97;"2018-09-15 20:46:18";"2018-09-24 20:46:18";"2018-09-21 20:46:18"
1759;60;"2018-09-16 04:02:34";"2018-09-22 04:02:34";"2018-09-19 04:02:34"
1760;41;"2018-09-16 15:47:45";"2018-09-26 15:47:45";"2018-09-24 15:47:45"
1761;74;"2018-09-16 18:50:34";"2018-09-27 18:50:34";"2018-09-24 18:50:34"
1762;49;"2018-09-18 12:29:04";"2018-09-28 12:29:04";"2018-09-25 12:29:04"
1763;47;"2018-09-19 14:29:03";"2018-10-01 14:29:03";"2018-09-28 14:29:03"
1764;88;"2018-09-20 01:40:24";"2018-10-02 01:40:24";"2018-09-30 01:40:24"
1765;8;"2018-09-21 12:30:24";"2018-10-04 12:30:24";"2018-10-01 12:30:24"
