"orderNo";"recipeNo";"qty";"dateStarted";"dateFinished";"discountMultiple"
443;377;76;"2011-06-10 00:00:00";"2011-06-13 00:00:00";0.65
443;567;72;"2011-04-26 00:00:00";"2011-04-29 00:00:00";0.83
443;611;84;"2012-08-05 00:00:00";"2012-08-09 00:00:00";0.8
443;820;84;"2016-05-20 00:00:00";"2016-05-23 00:00:00";1.41
443;1241;147;"2019-10-22 00:00:00";"2019-10-25 00:00:00";0.88
443;1759;97;"2019-03-31 00:00:00";"2019-04-04 00:00:00";1.19
443;1764;71;"2019-05-02 00:00:00";"2019-05-06 00:00:00";0.38
444;299;84;"2015-05-14 00:00:00";"2015-05-19 00:00:00";0.19
444;1074;70;"2014-08-05 00:00:00";"2014-08-09 00:00:00";0.05
444;1228;86;"2015-02-25 00:00:00";"2015-02-27 00:00:00";1.29
444;1670;110;"2019-10-09 00:00:00";"2019-10-14 00:00:00";0.93
445;392;81;"2011-12-24 00:00:00";"2011-12-29 00:00:00";0.78
445;394;169;"2013-02-07 00:00:00";"2013-02-11 00:00:00";0.92
445;454;54;"2013-05-11 00:00:00";"2013-05-16 00:00:00";0.34
445;514;167;"2015-06-26 00:00:00";"2015-06-30 00:00:00";0.29
445;562;75;"2015-01-28 00:00:00";"2015-01-30 00:00:00";0.31
445;838;64;"2014-03-23 00:00:00";"2014-03-26 00:00:00";0.28
445;1272;146;"2015-12-10 00:00:00";"2015-12-12 00:00:00";1.41
446;971;187;"2017-11-17 00:00:00";"2017-11-22 00:00:00";0.05
446;1234;72;"2010-06-24 00:00:00";"2010-06-26 00:00:00";0.88
446;1990;173;"2016-01-04 00:00:00";"2016-01-08 00:00:00";1.42
447;149;46;"2018-08-15 00:00:00";"2018-08-19 00:00:00";0.59
447;605;99;"2010-01-26 00:00:00";"2010-01-30 00:00:00";0.79
447;911;25;"2014-11-02 00:00:00";"2014-11-05 00:00:00";0.06
447;1316;118;"2016-11-02 00:00:00";"2016-11-06 00:00:00";0.4
448;827;23;"2018-10-03 00:00:00";"2018-10-08 00:00:00";0.54
448;1425;172;"2013-08-30 00:00:00";"2013-09-02 00:00:00";0.5
448;1509;162;"2017-04-24 00:00:00";"2017-04-27 00:00:00";1.11
449;661;53;"2016-11-05 00:00:00";"2016-11-08 00:00:00";1.08
449;677;5;"2017-01-05 00:00:00";"2017-01-10 00:00:00";0.52
449;1325;82;"2016-12-24 00:00:00";"2016-12-29 00:00:00";1.22
450;91;45;"2011-01-16 00:00:00";"2011-01-21 00:00:00";0.02
450;238;186;"2013-10-26 00:00:00";"2013-10-29 00:00:00";1.0
450;718;134;"2009-02-22 00:00:00";"2009-02-25 00:00:00";0.29
450;721;167;"2019-06-24 00:00:00";"2019-06-29 00:00:00";0.54
450;828;161;"2012-02-15 00:00:00";"2012-02-17 00:00:00";0.32
450;993;47;"2013-08-05 00:00:00";"2013-08-09 00:00:00";1.5
450;1314;176;"2015-11-25 00:00:00";"2015-11-30 00:00:00";0.54
450;1415;58;"2018-08-23 00:00:00";"2018-08-27 00:00:00";0.9
451;1943;141;"2015-12-16 00:00:00";"2015-12-18 00:00:00";0.28
451;1983;179;"2018-01-02 00:00:00";"2018-01-04 00:00:00";0.84
452;15;191;"2019-07-04 00:00:00";"2019-07-06 00:00:00";0.08
452;347;191;"2018-09-23 00:00:00";"2018-09-28 00:00:00";1.32
452;757;116;"2010-05-27 00:00:00";"2010-05-31 00:00:00";0.02
452;1827;22;"2011-09-25 00:00:00";"2011-09-30 00:00:00";1.4
453;483;186;"2009-05-08 00:00:00";"2009-05-11 00:00:00";1.2
453;763;49;"2011-01-06 00:00:00";"2011-01-10 00:00:00";1.16
453;1486;49;"2017-07-14 00:00:00";"2017-07-19 00:00:00";1.21
454;231;12;"2016-03-27 00:00:00";"2016-03-29 00:00:00";1.21
454;321;184;"2010-11-21 00:00:00";"2010-11-24 00:00:00";1.45
454;1072;51;"2012-06-27 00:00:00";"2012-06-29 00:00:00";1.02
454;1135;30;"2016-02-05 00:00:00";"2016-02-09 00:00:00";1.38
454;1466;146;"2018-09-03 00:00:00";"2018-09-06 00:00:00";0.43
454;1855;11;"2013-04-04 00:00:00";"2013-04-09 00:00:00";0.88
455;733;111;"2014-05-19 00:00:00";"2014-05-22 00:00:00";0.03
455;778;162;"2010-12-12 00:00:00";"2010-12-15 00:00:00";1.33
455;1070;26;"2009-03-11 00:00:00";"2009-03-13 00:00:00";0.03
455;1543;19;"2011-03-21 00:00:00";"2011-03-26 00:00:00";0.27
456;347;125;"2010-02-16 00:00:00";"2010-02-19 00:00:00";0.24
456;730;104;"2009-05-06 00:00:00";"2009-05-11 00:00:00";1.18
456;1181;42;"2014-01-09 00:00:00";"2014-01-13 00:00:00";1.02
456;1403;147;"2019-08-11 00:00:00";"2019-08-16 00:00:00";0.32
457;218;14;"2009-05-31 00:00:00";"2009-06-05 00:00:00";1.05
457;913;102;"2012-01-25 00:00:00";"2012-01-30 00:00:00";0.11
457;1220;81;"2011-01-27 00:00:00";"2011-01-29 00:00:00";0.71
458;372;12;"2012-03-25 00:00:00";"2012-03-28 00:00:00";0.8
458;466;137;"2015-10-31 00:00:00";"2015-11-03 00:00:00";1.25
458;706;180;"2016-01-17 00:00:00";"2016-01-20 00:00:00";0.11
458;857;30;"2015-09-28 00:00:00";"2015-09-30 00:00:00";0.78
458;1031;35;"2018-08-25 00:00:00";"2018-08-27 00:00:00";0.66
459;40;196;"2019-04-23 00:00:00";"2019-04-28 00:00:00";1.25
459;860;22;"2012-12-07 00:00:00";"2012-12-10 00:00:00";0.76
459;950;160;"2015-01-07 00:00:00";"2015-01-10 00:00:00";0.61
459;1194;152;"2018-02-24 00:00:00";"2018-02-28 00:00:00";0.61
459;1200;170;"2018-03-30 00:00:00";"2018-04-01 00:00:00";0.65
459;1828;199;"2011-03-05 00:00:00";"2011-03-09 00:00:00";0.4
459;1851;57;"2018-07-10 00:00:00";"2018-07-13 00:00:00";0.41
460;241;10;"2014-02-12 00:00:00";"2014-02-15 00:00:00";0.49
460;659;53;"2012-02-03 00:00:00";"2012-02-05 00:00:00";1.12
460;723;47;"2011-06-02 00:00:00";"2011-06-07 00:00:00";0.85
461;974;115;"2014-11-12 00:00:00";"2014-11-15 00:00:00";0.86
461;1058;51;"2013-12-03 00:00:00";"2013-12-07 00:00:00";1.49
461;1450;170;"2010-09-20 00:00:00";"2010-09-23 00:00:00";0.96
461;1973;43;"2019-09-08 00:00:00";"2019-09-10 00:00:00";1.01
462;91;106;"2009-04-11 00:00:00";"2009-04-16 00:00:00";0.27
462;318;180;"2010-04-12 00:00:00";"2010-04-14 00:00:00";1.08
462;456;35;"2018-11-25 00:00:00";"2018-11-30 00:00:00";1.27
462;604;67;"2012-01-31 00:00:00";"2012-02-03 00:00:00";1.05
462;996;32;"2014-12-04 00:00:00";"2014-12-07 00:00:00";0.57
463;380;180;"2018-02-20 00:00:00";"2018-02-24 00:00:00";1.01
463;525;154;"2011-06-24 00:00:00";"2011-06-26 00:00:00";1.24
463;628;155;"2010-10-16 00:00:00";"2010-10-18 00:00:00";0.43
463;1088;120;"2017-09-27 00:00:00";"2017-09-29 00:00:00";1.24
463;1234;121;"2019-02-12 00:00:00";"2019-02-16 00:00:00";1.41
463;1878;107;"2012-01-08 00:00:00";"2012-01-10 00:00:00";0.5
464;29;43;"2009-01-18 00:00:00";"2009-01-22 00:00:00";1.3
464;853;160;"2013-01-27 00:00:00";"2013-01-31 00:00:00";0.06
464;863;81;"2010-03-13 00:00:00";"2010-03-16 00:00:00";0.45
464;1016;197;"2012-02-11 00:00:00";"2012-02-15 00:00:00";0.53
464;1082;21;"2009-01-06 00:00:00";"2009-01-09 00:00:00";1.32
464;1332;171;"2018-06-03 00:00:00";"2018-06-05 00:00:00";1.42
464;1825;151;"2015-09-27 00:00:00";"2015-09-29 00:00:00";1.19
464;1915;17;"2018-01-01 00:00:00";"2018-01-03 00:00:00";0.86
465;41;27;"2011-11-05 00:00:00";"2011-11-09 00:00:00";0.65
465;111;19;"2019-04-22 00:00:00";"2019-04-24 00:00:00";0.74
465;296;130;"2013-07-24 00:00:00";"2013-07-27 00:00:00";0.1
465;503;150;"2009-04-07 00:00:00";"2009-04-09 00:00:00";1.1
465;930;172;"2011-06-12 00:00:00";"2011-06-15 00:00:00";1.42
465;1108;193;"2013-06-06 00:00:00";"2013-06-11 00:00:00";0.59
465;1470;166;"2012-06-30 00:00:00";"2012-07-04 00:00:00";0.07
465;1497;84;"2012-05-11 00:00:00";"2012-05-15 00:00:00";0.5
466;542;42;"2019-11-11 00:00:00";"2019-11-15 00:00:00";0.87
466;802;31;"2009-10-30 00:00:00";"2009-11-03 00:00:00";0.01
466;1019;46;"2010-05-29 00:00:00";"2010-06-03 00:00:00";1.49
466;1709;197;"2012-01-16 00:00:00";"2012-01-18 00:00:00";0.17
467;146;107;"2018-09-15 00:00:00";"2018-09-20 00:00:00";1.07
467;472;67;"2014-03-17 00:00:00";"2014-03-21 00:00:00";0.94
467;686;176;"2018-01-15 00:00:00";"2018-01-20 00:00:00";0.93
467;1255;31;"2015-09-05 00:00:00";"2015-09-08 00:00:00";0.63
467;1262;165;"2014-08-15 00:00:00";"2014-08-17 00:00:00";1.28
468;305;200;"2019-05-31 00:00:00";"2019-06-03 00:00:00";1.23
468;340;38;"2014-10-16 00:00:00";"2014-10-19 00:00:00";1.43
468;628;139;"2014-05-28 00:00:00";"2014-05-31 00:00:00";0.51
468;1048;108;"2016-07-11 00:00:00";"2016-07-14 00:00:00";0.13
468;1753;145;"2018-11-15 00:00:00";"2018-11-17 00:00:00";0.14
468;1912;121;"2018-08-24 00:00:00";"2018-08-26 00:00:00";0.86
469;385;79;"2015-12-15 00:00:00";"2015-12-18 00:00:00";0.86
469;689;171;"2015-06-29 00:00:00";"2015-07-03 00:00:00";1.27
469;1066;179;"2015-08-04 00:00:00";"2015-08-08 00:00:00";1.27
469;1069;19;"2014-09-26 00:00:00";"2014-10-01 00:00:00";0.4
469;1120;192;"2009-05-06 00:00:00";"2009-05-08 00:00:00";0.56
469;1450;11;"2010-01-20 00:00:00";"2010-01-24 00:00:00";0.57
470;189;23;"2015-12-04 00:00:00";"2015-12-09 00:00:00";0.02
470;354;110;"2018-05-22 00:00:00";"2018-05-25 00:00:00";1.1
471;97;80;"2010-02-18 00:00:00";"2010-02-23 00:00:00";0.55
471;287;35;"2010-07-06 00:00:00";"2010-07-10 00:00:00";0.48
471;324;67;"2019-10-27 00:00:00";"2019-11-01 00:00:00";0.4
471;438;142;"2010-03-20 00:00:00";"2010-03-23 00:00:00";1.41
471;666;139;"2016-10-21 00:00:00";"2016-10-26 00:00:00";1.33
471;1094;18;"2015-03-31 00:00:00";"2015-04-02 00:00:00";1.14
472;837;194;"2015-05-20 00:00:00";"2015-05-25 00:00:00";0.3
472;1919;196;"2019-10-31 00:00:00";"2019-11-03 00:00:00";0.11
473;74;71;"2018-06-07 00:00:00";"2018-06-09 00:00:00";1.13
473;358;131;"2016-10-19 00:00:00";"2016-10-22 00:00:00";1.26
473;720;126;"2015-05-15 00:00:00";"2015-05-17 00:00:00";0.56
473;722;149;"2017-04-12 00:00:00";"2017-04-17 00:00:00";1.14
473;1138;144;"2012-05-28 00:00:00";"2012-06-01 00:00:00";1.15
473;1709;73;"2015-11-10 00:00:00";"2015-11-12 00:00:00";0.48
473;1984;31;"2009-12-26 00:00:00";"2009-12-30 00:00:00";1.47
474;151;188;"2019-07-20 00:00:00";"2019-07-23 00:00:00";1.1
474;682;158;"2011-01-07 00:00:00";"2011-01-10 00:00:00";0.8
475;416;69;"2010-02-04 00:00:00";"2010-02-07 00:00:00";0.71
475;980;21;"2011-04-20 00:00:00";"2011-04-23 00:00:00";0.29
475;1176;141;"2016-01-24 00:00:00";"2016-01-26 00:00:00";1.45
475;1262;68;"2017-05-08 00:00:00";"2017-05-11 00:00:00";0.49
476;925;72;"2010-11-22 00:00:00";"2010-11-25 00:00:00";0.66
476;1276;132;"2015-07-08 00:00:00";"2015-07-13 00:00:00";0.69
476;1642;130;"2016-02-14 00:00:00";"2016-02-16 00:00:00";1.15
476;1855;197;"2017-09-05 00:00:00";"2017-09-08 00:00:00";0.62
477;1270;62;"2010-01-11 00:00:00";"2010-01-14 00:00:00";0.27
477;1272;134;"2011-10-08 00:00:00";"2011-10-12 00:00:00";0.01
477;1780;83;"2011-03-31 00:00:00";"2011-04-05 00:00:00";0.2
478;20;25;"2012-08-03 00:00:00";"2012-08-05 00:00:00";0.82
478;889;94;"2015-07-05 00:00:00";"2015-07-09 00:00:00";0.82
478;1254;31;"2013-03-23 00:00:00";"2013-03-26 00:00:00";0.34
478;1295;179;"2012-03-28 00:00:00";"2012-04-02 00:00:00";0.73
478;1325;89;"2018-03-08 00:00:00";"2018-03-12 00:00:00";1.27
478;1350;22;"2017-11-12 00:00:00";"2017-11-15 00:00:00";0.92
478;1384;189;"2016-03-21 00:00:00";"2016-03-24 00:00:00";0.2
478;1442;146;"2012-02-12 00:00:00";"2012-02-17 00:00:00";1.05
478;1635;80;"2019-08-19 00:00:00";"2019-08-23 00:00:00";0.52
479;434;8;"2010-04-13 00:00:00";"2010-04-17 00:00:00";0.7
479;947;189;"2017-12-05 00:00:00";"2017-12-07 00:00:00";0.1
479;1049;126;"2017-10-05 00:00:00";"2017-10-10 00:00:00";0.08
479;1143;23;"2012-02-21 00:00:00";"2012-02-24 00:00:00";0.6
479;1165;78;"2014-11-09 00:00:00";"2014-11-14 00:00:00";1.48
479;1523;114;"2012-04-25 00:00:00";"2012-04-27 00:00:00";0.47
479;1552;159;"2014-11-06 00:00:00";"2014-11-09 00:00:00";1.33
480;457;85;"2014-12-18 00:00:00";"2014-12-21 00:00:00";0.67
480;1077;177;"2010-02-03 00:00:00";"2010-02-07 00:00:00";0.83
480;1327;108;"2016-12-31 00:00:00";"2017-01-04 00:00:00";1.03
480;1400;17;"2013-05-14 00:00:00";"2013-05-17 00:00:00";0.18
480;1549;78;"2015-12-31 00:00:00";"2016-01-04 00:00:00";1.09
480;1600;30;"2011-04-20 00:00:00";"2011-04-22 00:00:00";0.12
480;1602;148;"2009-08-18 00:00:00";"2009-08-21 00:00:00";1.35
480;1722;24;"2015-01-24 00:00:00";"2015-01-26 00:00:00";0.02
481;102;57;"2014-10-04 00:00:00";"2014-10-09 00:00:00";0.83
481;251;78;"2019-08-04 00:00:00";"2019-08-08 00:00:00";0.34
481;382;111;"2012-06-24 00:00:00";"2012-06-26 00:00:00";0.16
481;431;105;"2018-07-04 00:00:00";"2018-07-07 00:00:00";1.19
481;1634;156;"2014-10-02 00:00:00";"2014-10-04 00:00:00";1.02
482;1181;102;"2010-04-29 00:00:00";"2010-05-03 00:00:00";0.18
482;1435;165;"2015-05-06 00:00:00";"2015-05-08 00:00:00";0.11
482;1503;171;"2010-12-24 00:00:00";"2010-12-26 00:00:00";1.04
483;293;7;"2017-06-28 00:00:00";"2017-07-02 00:00:00";0.41
483;355;170;"2019-10-25 00:00:00";"2019-10-30 00:00:00";1.14
483;403;181;"2013-05-01 00:00:00";"2013-05-05 00:00:00";0.06
483;991;187;"2016-07-02 00:00:00";"2016-07-04 00:00:00";1.46
483;1290;122;"2019-03-02 00:00:00";"2019-03-07 00:00:00";1.5
484;566;113;"2010-02-16 00:00:00";"2010-02-20 00:00:00";0.44
484;660;159;"2010-07-05 00:00:00";"2010-07-09 00:00:00";1.4
484;710;148;"2015-01-20 00:00:00";"2015-01-24 00:00:00";0.91
484;796;63;"2014-10-15 00:00:00";"2014-10-19 00:00:00";1.31
484;1093;76;"2014-01-06 00:00:00";"2014-01-11 00:00:00";0.98
484;1186;48;"2012-09-05 00:00:00";"2012-09-08 00:00:00";0.79
484;1323;44;"2018-09-25 00:00:00";"2018-09-29 00:00:00";0.52
484;1380;111;"2019-05-12 00:00:00";"2019-05-17 00:00:00";0.35
485;564;182;"2010-04-12 00:00:00";"2010-04-14 00:00:00";0.84
485;807;90;"2016-03-10 00:00:00";"2016-03-15 00:00:00";0.53
485;1341;15;"2014-09-27 00:00:00";"2014-10-02 00:00:00";0.65
485;1927;47;"2010-08-18 00:00:00";"2010-08-23 00:00:00";1.02
486;55;96;"2018-04-25 00:00:00";"2018-04-29 00:00:00";0.68
486;1120;13;"2015-04-01 00:00:00";"2015-04-06 00:00:00";0.85
486;1398;174;"2010-02-09 00:00:00";"2010-02-11 00:00:00";1.22
486;1926;17;"2011-04-17 00:00:00";"2011-04-22 00:00:00";1.15
487;248;62;"2019-02-16 00:00:00";"2019-02-19 00:00:00";1.1
487;725;150;"2018-02-24 00:00:00";"2018-02-27 00:00:00";1.02
487;932;199;"2009-12-03 00:00:00";"2009-12-08 00:00:00";1.27
488;9;15;"2018-04-02 00:00:00";"2018-04-06 00:00:00";0.29
488;200;139;"2009-06-27 00:00:00";"2009-06-30 00:00:00";1.05
488;393;44;"2019-10-08 00:00:00";"2019-10-11 00:00:00";1.31
488;532;24;"2013-05-26 00:00:00";"2013-05-29 00:00:00";0.61
488;918;132;"2016-09-29 00:00:00";"2016-10-01 00:00:00";1.47
488;1298;163;"2009-12-03 00:00:00";"2009-12-06 00:00:00";0.49
488;1514;92;"2014-04-24 00:00:00";"2014-04-27 00:00:00";1.14
488;1914;131;"2012-04-12 00:00:00";"2012-04-17 00:00:00";0.73
488;1978;56;"2015-11-13 00:00:00";"2015-11-18 00:00:00";0.33
489;886;91;"2013-08-23 00:00:00";"2013-08-28 00:00:00";0.31
489;1662;59;"2009-01-19 00:00:00";"2009-01-22 00:00:00";1.12
490;574;152;"2015-07-15 00:00:00";"2015-07-18 00:00:00";0.54
490;773;149;"2011-10-19 00:00:00";"2011-10-22 00:00:00";1.25
490;1551;35;"2010-02-02 00:00:00";"2010-02-04 00:00:00";0.79
491;341;87;"2009-10-01 00:00:00";"2009-10-03 00:00:00";0.45
491;1024;80;"2012-08-12 00:00:00";"2012-08-14 00:00:00";0.02
491;1138;25;"2019-10-21 00:00:00";"2019-10-25 00:00:00";0.21
491;1248;52;"2011-03-24 00:00:00";"2011-03-26 00:00:00";0.0
492;200;162;"2019-01-01 00:00:00";"2019-01-04 00:00:00";0.08
492;559;139;"2017-11-18 00:00:00";"2017-11-23 00:00:00";0.94
492;949;91;"2014-08-24 00:00:00";"2014-08-26 00:00:00";1.35
492;965;67;"2019-08-22 00:00:00";"2019-08-24 00:00:00";0.33
492;972;88;"2010-08-16 00:00:00";"2010-08-18 00:00:00";1.46
492;1092;200;"2011-09-16 00:00:00";"2011-09-18 00:00:00";0.92
492;1508;147;"2013-03-06 00:00:00";"2013-03-09 00:00:00";1.33
492;1707;68;"2013-10-07 00:00:00";"2013-10-10 00:00:00";0.85
492;1783;44;"2019-03-17 00:00:00";"2019-03-19 00:00:00";0.13
493;1861;26;"2009-09-08 00:00:00";"2009-09-10 00:00:00";0.3
493;1885;72;"2018-11-25 00:00:00";"2018-11-27 00:00:00";0.95
494;80;69;"2017-08-11 00:00:00";"2017-08-16 00:00:00";1.2
494;536;183;"2012-12-02 00:00:00";"2012-12-06 00:00:00";1.38
494;1078;78;"2019-10-10 00:00:00";"2019-10-14 00:00:00";1.37
495;473;96;"2018-12-27 00:00:00";"2018-12-31 00:00:00";0.75
495;614;104;"2018-08-20 00:00:00";"2018-08-25 00:00:00";0.86
495;699;172;"2013-01-11 00:00:00";"2013-01-14 00:00:00";1.25
495;1111;142;"2011-07-18 00:00:00";"2011-07-23 00:00:00";1.14
495;1179;189;"2015-11-19 00:00:00";"2015-11-22 00:00:00";0.74
496;233;21;"2009-05-23 00:00:00";"2009-05-25 00:00:00";0.3
496;767;137;"2015-10-08 00:00:00";"2015-10-13 00:00:00";1.42
496;850;18;"2009-02-17 00:00:00";"2009-02-20 00:00:00";1.11
496;876;113;"2016-05-04 00:00:00";"2016-05-09 00:00:00";0.16
496;1024;74;"2018-07-28 00:00:00";"2018-08-02 00:00:00";0.65
497;431;63;"2012-08-23 00:00:00";"2012-08-27 00:00:00";0.19
497;830;159;"2015-06-21 00:00:00";"2015-06-26 00:00:00";0.5
497;843;165;"2011-01-18 00:00:00";"2011-01-23 00:00:00";1.03
498;223;192;"2009-02-18 00:00:00";"2009-02-23 00:00:00";0.59
498;1020;198;"2012-09-09 00:00:00";"2012-09-11 00:00:00";1.01
498;1334;101;"2019-10-30 00:00:00";"2019-11-02 00:00:00";0.55
498;1371;52;"2015-11-30 00:00:00";"2015-12-04 00:00:00";0.79
498;1791;54;"2016-11-11 00:00:00";"2016-11-14 00:00:00";1.05
499;91;165;"2018-09-28 00:00:00";"2018-10-03 00:00:00";0.97
499;761;6;"2018-06-18 00:00:00";"2018-06-20 00:00:00";0.47
499;1311;169;"2010-08-15 00:00:00";"2010-08-18 00:00:00";0.51
500;796;174;"2010-09-25 00:00:00";"2010-09-29 00:00:00";1.0
500;912;136;"2009-11-05 00:00:00";"2009-11-07 00:00:00";1.18
500;1812;88;"2017-01-01 00:00:00";"2017-01-04 00:00:00";0.82
501;100;158;"2018-07-04 00:00:00";"2018-07-06 00:00:00";0.78
501;571;122;"2013-02-01 00:00:00";"2013-02-05 00:00:00";0.83
501;1138;31;"2019-05-29 00:00:00";"2019-06-01 00:00:00";0.95
501;1370;117;"2010-10-20 00:00:00";"2010-10-22 00:00:00";0.52
501;1405;173;"2019-06-06 00:00:00";"2019-06-09 00:00:00";0.01
501;1763;50;"2012-02-06 00:00:00";"2012-02-08 00:00:00";0.91
501;1920;19;"2011-05-02 00:00:00";"2011-05-04 00:00:00";0.42
502;26;62;"2016-12-07 00:00:00";"2016-12-09 00:00:00";0.71
502;781;39;"2010-08-23 00:00:00";"2010-08-27 00:00:00";0.88
502;978;68;"2014-08-25 00:00:00";"2014-08-30 00:00:00";0.64
502;1735;135;"2017-11-05 00:00:00";"2017-11-10 00:00:00";0.3
502;1754;128;"2014-04-07 00:00:00";"2014-04-10 00:00:00";1.06
502;1939;183;"2010-07-06 00:00:00";"2010-07-10 00:00:00";0.79
503;106;83;"2013-07-27 00:00:00";"2013-07-30 00:00:00";0.7
503;813;172;"2019-07-16 00:00:00";"2019-07-18 00:00:00";0.05
503;939;185;"2009-04-12 00:00:00";"2009-04-15 00:00:00";0.91
503;1217;84;"2012-12-23 00:00:00";"2012-12-27 00:00:00";0.45
503;1901;33;"2011-08-09 00:00:00";"2011-08-14 00:00:00";0.83
504;91;103;"2012-10-18 00:00:00";"2012-10-21 00:00:00";0.73
504;114;80;"2017-12-03 00:00:00";"2017-12-08 00:00:00";0.5
504;254;119;"2018-08-08 00:00:00";"2018-08-10 00:00:00";0.93
504;814;23;"2015-01-17 00:00:00";"2015-01-22 00:00:00";0.92
504;1066;197;"2018-08-12 00:00:00";"2018-08-14 00:00:00";0.34
504;1533;69;"2019-06-11 00:00:00";"2019-06-14 00:00:00";1.06
504;1575;52;"2015-06-22 00:00:00";"2015-06-25 00:00:00";1.39
504;1901;167;"2019-10-13 00:00:00";"2019-10-15 00:00:00";1.33
505;740;19;"2011-08-13 00:00:00";"2011-08-15 00:00:00";0.21
505;788;190;"2018-01-11 00:00:00";"2018-01-15 00:00:00";0.34
505;947;110;"2016-03-21 00:00:00";"2016-03-23 00:00:00";1.5
505;1789;111;"2015-02-21 00:00:00";"2015-02-26 00:00:00";0.48
505;1856;97;"2019-11-21 00:00:00";"2019-11-24 00:00:00";1.23
506;882;96;"2010-03-28 00:00:00";"2010-03-31 00:00:00";0.15
506;1343;122;"2014-09-06 00:00:00";"2014-09-11 00:00:00";0.48
506;1601;134;"2018-09-24 00:00:00";"2018-09-28 00:00:00";0.53
506;1831;137;"2010-03-09 00:00:00";"2010-03-14 00:00:00";0.76
507;1085;18;"2010-05-24 00:00:00";"2010-05-26 00:00:00";0.45
507;1166;64;"2012-01-18 00:00:00";"2012-01-23 00:00:00";0.88
507;1656;126;"2013-08-29 00:00:00";"2013-09-01 00:00:00";0.97
507;1762;170;"2015-05-07 00:00:00";"2015-05-11 00:00:00";1.43
508;253;15;"2016-07-10 00:00:00";"2016-07-15 00:00:00";0.77
508;970;27;"2018-06-11 00:00:00";"2018-06-16 00:00:00";0.05
508;971;12;"2009-02-07 00:00:00";"2009-02-10 00:00:00";0.08
508;1339;54;"2010-03-24 00:00:00";"2010-03-26 00:00:00";0.71
508;1444;159;"2018-06-08 00:00:00";"2018-06-12 00:00:00";0.52
508;1493;199;"2009-07-14 00:00:00";"2009-07-19 00:00:00";0.78
508;1896;134;"2019-06-21 00:00:00";"2019-06-26 00:00:00";0.24
509;462;69;"2016-03-20 00:00:00";"2016-03-22 00:00:00";0.41
509;651;60;"2015-03-04 00:00:00";"2015-03-06 00:00:00";0.28
509;951;157;"2018-02-10 00:00:00";"2018-02-15 00:00:00";0.29
509;1596;170;"2011-08-19 00:00:00";"2011-08-24 00:00:00";1.23
510;745;48;"2015-10-07 00:00:00";"2015-10-11 00:00:00";0.04
510;798;165;"2017-03-04 00:00:00";"2017-03-07 00:00:00";0.44
510;1381;93;"2013-01-16 00:00:00";"2013-01-18 00:00:00";0.27
510;1779;9;"2018-10-20 00:00:00";"2018-10-25 00:00:00";1.07
510;1822;89;"2014-10-30 00:00:00";"2014-11-02 00:00:00";0.23
511;429;119;"2012-05-21 00:00:00";"2012-05-26 00:00:00";0.91
511;856;95;"2015-09-02 00:00:00";"2015-09-07 00:00:00";0.26
511;861;147;"2011-11-25 00:00:00";"2011-11-27 00:00:00";0.61
511;1245;170;"2017-12-12 00:00:00";"2017-12-15 00:00:00";0.27
511;1561;128;"2015-07-10 00:00:00";"2015-07-13 00:00:00";1.33
511;1740;142;"2016-08-28 00:00:00";"2016-09-01 00:00:00";1.26
512;30;78;"2016-06-04 00:00:00";"2016-06-08 00:00:00";1.45
512;88;12;"2017-08-02 00:00:00";"2017-08-06 00:00:00";1.46
512;926;5;"2013-11-23 00:00:00";"2013-11-27 00:00:00";0.07
512;946;31;"2018-07-09 00:00:00";"2018-07-13 00:00:00";0.98
512;1763;156;"2019-02-27 00:00:00";"2019-03-01 00:00:00";1.38
512;1849;121;"2013-02-25 00:00:00";"2013-03-01 00:00:00";0.56
513;31;125;"2014-11-20 00:00:00";"2014-11-25 00:00:00";0.09
513;948;15;"2015-05-19 00:00:00";"2015-05-22 00:00:00";1.01
513;1206;147;"2017-10-15 00:00:00";"2017-10-18 00:00:00";0.78
513;1225;183;"2010-05-03 00:00:00";"2010-05-08 00:00:00";0.14
513;1420;75;"2016-12-01 00:00:00";"2016-12-06 00:00:00";0.68
513;1488;49;"2011-09-19 00:00:00";"2011-09-23 00:00:00";0.79
513;1899;48;"2016-05-25 00:00:00";"2016-05-29 00:00:00";0.72
513;1978;28;"2018-10-14 00:00:00";"2018-10-16 00:00:00";0.02
514;633;80;"2015-09-13 00:00:00";"2015-09-18 00:00:00";0.57
514;1382;99;"2015-12-14 00:00:00";"2015-12-19 00:00:00";1.1
514;1556;51;"2009-04-18 00:00:00";"2009-04-23 00:00:00";0.28
514;1727;95;"2014-04-02 00:00:00";"2014-04-04 00:00:00";1.0
514;1781;58;"2018-05-21 00:00:00";"2018-05-23 00:00:00";0.87
515;220;18;"2013-12-15 00:00:00";"2013-12-18 00:00:00";1.17
515;606;59;"2014-07-28 00:00:00";"2014-08-01 00:00:00";0.09
515;1115;177;"2013-02-18 00:00:00";"2013-02-23 00:00:00";0.22
515;1216;49;"2019-05-23 00:00:00";"2019-05-28 00:00:00";0.9
515;1725;58;"2018-03-01 00:00:00";"2018-03-04 00:00:00";0.77
516;101;200;"2018-02-16 00:00:00";"2018-02-19 00:00:00";0.55
516;149;115;"2013-07-27 00:00:00";"2013-07-29 00:00:00";0.81
516;190;197;"2015-08-03 00:00:00";"2015-08-08 00:00:00";0.51
